,artist_id,artist_name
163,6JOYrJkaS8ZKxLoUdNNdWr,AchtVier
164,09JLT2eURqXDC7kCjjqkyl,Mista Meta
165,2IVvZIe3P9BMuCI6h48Bjg,Nizi19
166,3KPL9k9pi5qS1DFnt7Il8K,VieR44VieR
167,6XyVRq7ejZJh3W95Gy3uwy,P.A.T.M.A.N
168,721ZpwDLH9W0h1Ka5k6D8z,SEKOZAZA
169,1Sl3idO2XzH3AVb6nOjOxs,Reda Rwena
170,1sR2x7dMTEngDSxU14ZoKr,Doezis
171,0VhPkEtUabZSNqhrd1ujf2,O.G. Pezo
172,46UPXFKSqH8Ur9TZJcTpjx,LockeNumma19
173,7Bas810ryhkpkV2wBkZ8gv,GAMBINO 36
174,0GICHCgSgJrRnanaNRFIMX,Undacava
175,3803JqLnUACUJcuCLmK3xz,AK 33
176,3p22sjFokQUthzPg63kqfP,Erabi
177,5tVhlO1blEw862NE6d06ab,Buddha
178,2cZmPcRs7o0QYaxsjo2loD,Kiko 76
179,3SxrBNpBsKhqOA4WX7HSV5,Haze
180,7u0cYeefrzVUt6CfDQCpT0,Kilomatik
181,0t6A5IoqSxQzxmMoDkS9Cv,Hemso
182,2HdP7fpDiLWAvElYGg75gd,Hanybal
183,1ClEKlqNYU7inZeZECZil5,Azero
184,6kihpsUFibXNX1Wky3yvtI,AJÉ
185,2qxkFauoxk34qhVdkgbqbz,LUVRE47
186,6gVNS2RoHMQgAXlAxX5o0D,Pablokk
187,10UAvp2UJa3NMRwdbZFHc7,Jason
188,2s0YBNTlWf61tFJwKderGS,Dú Maroc
189,5TfpwNDNvEPPjWk65OrtmV,Sugar MMFK
190,6AZfDB8isLU2sHkSm3sRhX,Milonair
191,325L7kby6bkG5qSXXAFEWM,Joker Bra
192,1maq3Qhte9vVQ6gUDfFl1J,Brecho
193,7zDl8xqVVU2BC7ZLkLowLt,Krime
194,0It7IzlkEG2NdfBWm5bTnN,Satix
195,20SrupPe5r1c1hHEqdwXvS,Lyrica030
196,7Cdo9rNaaoItdnMX2ghuD9,Klapse Mane
197,6CqbowqFFJxTkUTzQVAwhk,Saftboys
198,0PPCPsuv0iOAYKGR2SkFal,VOLO
199,6r36tUT9ILNyrRbI7TZzcy,Gangsta47
200,1POcW1nkEdfQf0AnktwEM3,Aslan
201,1zDnARSHiWiOGH7QmiHORQ,65Goonz
202,5QZJttrSLq4WJL9Vb1MgFq,O.G.
203,1wgIhm7dhhyPFBzSxfGR8b,Said
204,4sg4no0TXdsrM1s4SVUwNF,Juju
205,6MFULpkCpjw47aMa1Z5m1i,LOKO BEN
206,1hiocBwn3tUiVy78HCnWfp,OSAMA
207,3jjjMWMdjHvhCgv0iDf7rR,Ezco 44
208,1m05fMsTwwLZwPgjiWaj8y,AOB
209,5Po68alQM49gVlLkTsITOG,Haki
210,2OPzYzeP8z9wUaPLPOzCDE,Abiad
211,7hEyOFM9NgCsvBQQCG1aIr,Almani
212,0m20qbznN06zlM0PmCSTRh,Bangs
213,1QlX6aYqIXWIG9mGSE405d,Chapo
214,52CkJDqRPUzzIePkvPcudU,Hamada
215,5oWFxbBrbk2Mw86PLUg3OZ,18 Karat
216,4kTJw11zHOk4DBmgzKKaEZ,Eazyono
217,3WvaO5fW18CP97Q116L4od,Ulysse
218,3XoTY8az7uO60cs72LN1K6,Fergy53
219,2cbnuG01tV93pqdfr4OBqL,Sadiq
220,5qZLYtTL3ldN6Uw7OXHESR,Sa4
221,2jPZMiD3iOuqGD9VLVapNv,Tommy
222,2MCab0VCnGgmH9JtocWr5S,Danny 111
223,3NW5v26vvoW5ycV37qM5ed,Cashmo
224,6ioU7VVUMpOhlsD1b9A4xP,Marlo
225,6Zls20uqhLpZ2husO9J4wX,DLA
226,4ygkZ5dXMD2mCZTIgh1Akc,Lunico
227,7btarWoKEG5z3ndq0g4XFQ,Teflon030
228,394mHNdHlxgIz0xV21uPU5,Skinny Finsta
229,7fySne8wyyWW0duIXnP4QO,Amo la Mara
230,5cWEoqttch63FBkhmVVvrQ,Karim
231,1049zy9Oxwj2CowBUtWSVY,Steuerfreimoney
232,2EmZLKukH8KSaroLDOeToc,Stanley
233,1vLew3o8JIJ9XTCRkOCCbb,Sipo
234,3Vnl7pKDxagUgRJ3NMtEcE,Soufian
235,1sTCIEpgsLumTVk5zDGW4S,MU$A386
236,3sDy2GbnNHHP9uV2pGnn0r,Amor64
237,7fjYD9KftETHYcHFM5Htf3,Maka.DD
238,1FXGKRiVzLEDCebusyZEfh,GFM
239,4u7uWR7bpcGEI8y52LPAZL,76er Boys
240,147cJWfJ6XKAh9T8ohr7Ts,6 Senz
241,3AlKpbw0JNkGPEe5TllJkC,Rypl
242,3BYJl9McCY35iO9F0KHoiz,Luga
243,7EKLVr5oU4Eu0Md3kWEDxC,Bema
244,0eZ5jNiW1CijnR5ZL8YRTl,Reeperbahn Kareem
245,7F7vWRGRoB2xaJAtQ22TXV,Hasan.K
246,5Sjj30aHCmKcM9SdVX7PBK,Gringo
247,6LV8uhdzPupcNZE2PfYQIu,Yuzuf
248,0MfzqYTUxvM1W0Oeyl99qP,Herzog
249,1lAMEytqWfuvgQ8jyz8TWH,Nu51
250,0mfLpC2Nx0T8J4NSMNL9wO,Almany
251,61fZH5SxVJDnFnocMMPwCF,Play69
252,0XxtiN3S0z1jU2Xk8Eabbt,SHOULDA
253,4P5ooDKThRs2cx6MZ7cpFg,Lugatti
254,0rurwq6jPqFMtUjqvWggHt,CHRS
255,27Ky8zIC4b1zHCoQ1MP3CT,Argonautiks
256,1MRoY90pUs0hH6gSC2GGC1,Diar
257,6nef6002aZx63N9P9KSmCF,Enemy
258,3lXz8nwBGa8sY893p3AnO2,Mufasa069
259,76LT1zhDz5oUDEwc8RQmBm,Lolito
260,2NKelK5LrcVeYoDdEBVhmm,Karamel19
261,4H9W4cb3X0qRpv87yKV7fV,Kwam.E
262,74pYbw2hCJjXyYitTfyT9F,NARU
263,2MrPCoNGJoi0LlO2FKWASe,PAPKE
264,3GiYIhK651VVym0bSigtMD,Kilian437
265,5BuCp0DpkxQBT6w893NSdg,Platzpatron
266,7mealfQTKR3SAaXz6taZEj,GlenGang 030
267,1Wk8sMCCwiqSdN9gGk6lNW,BELA 030
268,0dKNwVc2gaxqvpAl2Hy5Ic,Teuterekordz
269,34TGn3FF8yUsiEnzybmp1T,Tiger104er
270,5PyAW6tuhsrVqzIetGygHp,G.G.B
271,1KGwASmnB2xhGcJGt9epDc,Tom Hengst
272,6NG0bF3tpQuQOixbzFPLIv,Lil Lano
273,4qN6EMGQDF1W3p4rY5wolV,JulioMC
274,3UnhzRatK3W5pvKa40B4AW,Obeez
275,3Y3DTBhCrSM8Jw21adKpb9,PTK
276,6pBDI6JuD02u2ZpynOYhRg,Jalil
277,1ApjVMbU0ke2pvzKDCuz7Y,Twin
278,1uPavQX3qoqo2rIY8W6R3y,Gucci Qzi
279,0dK1wy5v9DDEnhndvlX8Il,HK
280,4nAhut2dR1EdnpKHFq3EYD,MC Bomber
281,0dqX9p3Cvqrpzd70CuZCVe,Karmo Kaputto
282,5hNRMsMMDlMIvEwu4UvjQO,Sinan-G
283,1a71mkqZC54WhePSbnq7RK,Majoe
284,17aoRCzkZM3IFEbFqVCuX5,Nash
285,2otUckChxWf2cp6UP2cD6e,Zuna
286,7iZ5x5fwRwROoX3iRWpVgN,Fard
287,7h2ASUH51ZyxzneakGhtnV,Ina
288,4lR4w01uPOblBqpIAzuCzL,Noah
289,3pjq2pDV9RR6VY55wBjVnp,Dardan
290,477D3WI5iTnEmCOe7QFU5G,Azzi Memo
291,5y9wg9qkGBl0n9v9RzaPKu,Capo
292,60uPSVM3svOL8kZ3Wkb3Zw,Monet192
293,3aIp7H1YPzCy4rvdi5Q7ez,Hell Yes
294,1XKjtpH5P81gpOXDB91IEB,Miami Yacine
295,6XFQvBHGEr3mRfOHcqPXv8,XATAR
296,7IENU7K9Qq8bd9U4pc5rbt,Casar
297,7J0LWYD28ay7XQBjlWL9jM,Brudi030
298,48Fq6GV3S6on56TxSBu5NO,Celo & Abdi
299,2iReGc3ItZlbaaSWymMJve,Manuellsen
300,5g3TY29rk8El8lvejImgso,Bato
301,5Azjcil94cSjssZgE0IKDe,Ano
302,5p4B4WSKIGvSfhc90GMxw9,Payy
303,6ynopZPMBXcIGBI9M02Un5,Haftbefehl
304,6LnJKrtFnTEGdbWQ2riWCL,Ezhel
305,6tekmZkCK5xHTIwWeqyr0i,Ra'is
306,2JwyRtuXf2l6sTnSnGVIa1,Farid Bang
307,2Diqn1jFkehRd9MVDGKGdq,Eddin
308,2FyxcdLSH7XqsfJE6Iu0tJ,Musso
309,3PP4drc6wQuyKstnJfXpu1,JAZN
310,3drqpTL4sQOckmAfF9i1wg,Summer Cem
311,0UwDgULqasKVT9gjTZsmIn,EREN CAN
312,61qEJugYCqQv1OiqJBKVeK,BATU
313,1k7bThg1ouTydDVc2ZQiHJ,Paula Douglas
314,6nHDuiu6PIpfWt6DswQHvL,Alpa Gun
315,03bmDyr8klGV17DKQnPZVA,Joshi Mizu
316,01Rh6oei872W6mW6Zz0ueQ,Payman
317,140rt2E4rTCFAA6R6cbyYb,Sarhad
318,7LQLsKs1Qulq0BxYdhRnBU,Azad
319,3rZBkgoRHG8M9jQL0QPNMi,Adel Tawil
320,0UTkv1GEUZSPIVZwMFGtf3,GENT
321,3k5fmZ4mSIJM5NP93dEt3L,Eazim
322,697ZbUKLJSEWWhtayAGxBY,Faroon
323,5ggr9FUq9cjogKBxQmI2ZO,Aylo
324,7H3TyvM3dpW78cru0Oaui9,YONII
325,1GwUwDFua0Y1O3wK9btYFY,LOC 079
326,4Mt1ci7cKg2DpDS5kJ5mHS,Animus
327,3c96G4d2lUOxhomM2mby5S,Bushido
328,3Mn6d673ieRza7uw6zY2Zv,Hava
329,72WC8xxy0d9pz5L1O3BmJg,OGT
330,6QDLtviOBe5EaDc6XH948F,MoeWavy
331,5tHiL8SKSaZGMBUPIiSmX4,KitschKrieg
332,53EHeXzGs4HheTCTnwfPEr,SFR
333,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora
334,3GBBxBdoolb0B5YizZq9bF,Eno
335,5wyWp867LWGjFmYZXVSFnZ,MERO
336,6Ql5ZUhTCAn62skkbRJWCq,DJ JEEZY
337,0BKx4UjPvXVGY15u0xFbbi,JAY1
338,5Gi9FP1m5OCW7sYwetsUBd,Marvin Game
339,72IlzE8lIeI5W1C4RTZAGv,Riccardo
340,68LM3gnzfl4W5fkfLIxbQJ,Mois
341,36qY2GiiA6O32e7iWGlrqF,Maestro
342,33Dtwad3snCG92mhmi17WM,Massiv
343,1hMzMy5THp7jWnMRC0rU36,Nazar
344,5yNlFmp5vESd61p6Ob3Qzo,Lary
345,2vYWyXs1PJbycPBdTstmHH,BABYJOY
346,7mnmr8BPHhEEYFwIHlclFt,KazOnDaBeat
347,0MOwIUMFiLwG7ls1MQsmhJ,Die P
348,72uK8geg5BPRRzdGBmmtAF,KeKe
349,0ikq0Kz9luxcUkZkPAKHQG,Pilz
350,74yjU6gHx05PeHAokao6DS,NUGAT
351,3sqdh5sW8Cc1j1jdbmRJRm,Ace Tee
352,7BSNHln0lSqyDHdQ3sv0Q5,Disarstar
353,3kJ7c6rBMrQaLAXIFb61vp,YAEL
354,0A6JvVRIH3NZRto4r1OUrA,Ebow
355,0XRqsaNWIoGwotH5YZAb0y,Douniah
356,3UQK7Aw2BKNopxvrjWMd6u,Capuz
357,7BYXrz5LhCrix6A3EwPvU0,Suff Daddy
358,5567zwb8s9daKKdCxxUZ7u,Fleur Earth
359,6FlJleUXbFb19c0U2BocbM,MEL
360,0tMFcqLXhtm1Gep20iuIR3,SXTN
361,5cPSq1945RxgQSIHkxp3Jq,Antifuchs
362,31oskUgmqCnxk6jfx8yqzR,Lakmann
363,7jDSMakHqXFe8kIaXfz8jD,Schwesta Ewa
364,1DlbW0TOOja6uqR4CHAaeg,Grace
365,3IrUyDPQlQFcB5lMWhPml2,SSIO
366,7I2gNSzdQ2z04i1MZizCRK,Lumaraa
367,3u5wclntHTIGyg9ox2t3Ws,Leila Akinyi
368,159dlgZwWgkgJXpmU9C44W,SAM
369,2qXe9nDyQBHyMLduqEwQZb,Sookee
370,1FIx6l3dRwJ63QDoDFoyiS,grim104
371,7KQ1FIFBLo24nwerrawonh,Fruchtmax
372,57pOR8C6ibFncfFaLWcbI1,Hunney Pimp
373,6vN3HZd2s2vWxHnYmtMaUn,Lady Bitch Ray
374,2Im8m4STDBosjfmb5hmP80,Loredana
375,15N4o2rfEABILEVPXZIlo1,Mortel
376,5Ff42tLgSVySCUnp7U5QwK,Mashanda
377,2YkKzgHa7xT6aW8QaSsQMd,Kitty Kat
378,6QzzeKV0VcnT2vJMYDPuL4,Trettmann
379,3MEdIhw0C1WCzoIPxtifZ2,JACE
380,118HlFjDgUCku033j3YD81,Serious Klein
381,16T2NXQozERhuZW6g47OgC,Lent
382,0HSc7yUdNSosxRb2UJnXlz,Namika
383,3n135WQjqHid70iA8AsjKw,Asadjohn
384,6TBAZHXDXBywvVgYyQ8aCQ,GINI
385,1vdSQulRJe9bTGLE9hgqXD,Alice Dee
386,1y9qwXtVo6JEo1cTF3zKa0,Presslufthanna
387,1BrPtX4urPftXEDWrVTdRH,Plusma
388,5tuUKBfrZlxmF8ppobeExV,Sotah
389,1cH0i2n6YLrWFDDemqztay,Henning May
390,37SgaZuWj0yxWXetbYOe7C,addeN
391,1yrJYfMWNHZWIGWM2Cb4gF,Zugezogen Maskulin
392,3oAR78K7iKHGZJEqPLihbb,Carsten Chemnitz
393,1wPNEaWXHxnR0T6BDHzR4u,Dynamite Deluxe
394,6UDhlW8uEVBBrqHS3RrKuv,Casper
395,4v4APTxh7SMlIW7kshRjc5,German Dream Allstars
396,3nDNDLcZuSto4k9u4AbcLB,Marteria
397,3tmjMu5zfLOTVJ8YX5FDpU,Yasha
398,30SUIQhGDLj1pP0yg4fSMu,Miss Platnum
399,7eQ5GonKX5N9qdwm1zFgVg,Sabrina Setlur
400,4MgKf1MjOXZipoP0Kbv4hi,Curse
401,3GbUWWI1rMwAIPbUVPvnPA,Silbermond
402,1lKpbBKRMBMWrDFkcMAb7B,Too Strong
403,3OYM3jjPVR60kOqmamRRgk,Prinz Pi
404,748dDObrUoBetes0pLj788,Die Fantastischen Vier
405,0i1wdFEOjKqsEaqe6CYegJ,Kinderzimmer Productions
406,3nJEogPoj1zQ6uokOgaKgk,Freundeskreis
407,2xe9baiasDQ92OTH0pmi3s,Deborah
408,32iYExttk1mlpOmY7gCqk3,Die Firma
409,4KivBMgSnZ7hCDfPm46fKc,Jan Delay
410,7c3IvNS3sINVdf7TDIbBx3,Dennis Dubplate
411,4XkhEirR2JZT4fncyOxxtf,Beginner
412,3aVwqkJqkpiRLbM0dVqOz6,Blumentopf
413,4riceIF5JCEKaSIwwLqIYt,Fatoni
414,2T3J7n1kgrAa4ujlAiFzcQ,ABS
415,3Rf6sFvEtJpAaUYSpAUk0k,Creuzfeld & Jakob
416,11xuKmZBkG1CO2hgnOWRpo,Onandon & Dike
417,3RRODs1rHC2ktLqyDDfgPH,Fettes Brot
418,5vP3nmsaGrondXXS5BvrSH,Joy Denalane
419,0bMt8SJlp0gFRUufzifS05,K.I.Z
420,51MUKy0KBcrnQitCfHAqNu,ASD
421,1ewLnsqV3WPQaqiLv0kNo7,Spezializtz
422,0XTiLzJ1VpU4HygM7uKA8c,Afrob
423,7FilgWqLeVSl3pxZ5ApNnK,P. Fox
424,1SUu1Bi7ev9HbOzyVC77qD,Kool Savas
425,5JaMkkCgU1kSLevkJGTURx,Mr. Schnabel
426,5GnNpZQg6ROtucccyJZwc6,Dike
427,2NtMdOeRgyQObljg0UO3Ft,Wasi
428,1SlicUoJXrQtdoyDhbFiHi,Torch
429,1w7MOkgbqi9K4D9FXRwIh9,Toni-L
430,1Ia0ZFqTFENtoU9bxYUsKJ,Massive Töne
431,1lrKKCgkhEG5hY0ogEifVs,G-Style
432,6MmOx5TzNSOII9nagy3BXf,Hausmarke
433,0oM3fqIcBQ960kxVMvTwk6,Max
434,2WLE4ikok9I4HuBm9637rx,Dj Thomilla
435,7Jfwqfcttij8KlrvaIZRBk,Ferris MC
436,1qE4nqPMyz1QWaeW7iO40f,Advanced Chemistry
437,4zaslnpNr10iUFJGx0XqpM,Karel Gott
438,44yXVrsMTsKGUBHZsYFZNq,WILDBWOYS
439,78wZzI7u1cOjXKuYzqZI6l,Sonus030
440,4unaJKYfY4B51exXVQSilo,TOPIC42
441,1pkDzgHvVqC17qYGKfLPpb,Mozzik
442,5ZYOlPpI9FZu2uIPkTB0UA,CÉLINE
443,6lUWb46h9Y8H8cqpW3i0pc,Rymez
444,6WdjEdbgAoHeeXLwDsSgMg,Albi
445,2TiXt00aPsggbxZxL1RaG7,KUMMER
446,1f7QsihhMxdhr7kLkS8Q1x,BEKA
447,6012kczHExxqLw3N9xnEZ4,Alies
448,6DFLc5QqAw2mxhMEoLXIdj,BACI
449,3pVfscwg2QxhdHtk966inb,The Cratez
450,0Kwf0zcciIFGLCKiqNcO6Q,SRNO
451,2kE8IGeVPqfCUkVoKyCotA,Nessi
452,34LetYSjEuG2fBb4Z8PwPg,Pashanim
453,1VmIfQToGVtxmv2w3QtyVY,Symba
454,5Yo5iU2nf4H41waPl4ZnS1,LEA
455,0HFX10cw3sUd3fMmBNoDDv,OG LOCKE
456,5qcItc7YNsjFopTrW9aICh,Temsa7
457,6LrvDsBK2WHWUERZHLbwvx,HAMZO 500
458,1dEhRvKJYEXBg55HN7MD4U,SIL3A
459,7z2DS4N4AyhGl9TkMgq1h4,Zero.5
460,1C8rXuSs8MME6RekVh83m6,KR386
461,2SkU1ixh8yKxOslFcuMmji,Xidir
462,77lpLC97LJjCYOmk8nVvHg,Jerome
463,2741XFBjSCs37MjhGaGkKT,Qzeng
464,49ij3GMkHfHLC8LxswOq5s,DEDO
465,7n6idaftclWlhMAH1OWLrP,Kulturerbe Achim
